"company_uuid","company_permalink","category"
"8cc9edc133c2b57adf659e4867d6e698","neurelis","Biotechnology"
"8ccddf69ef69bd65b342cf27c9cde36b","spoonity","Mobile Payments"
"8ccddf69ef69bd65b342cf27c9cde36b","spoonity","Marketing Automation"
"8ccddf69ef69bd65b342cf27c9cde36b","spoonity","Advertising"
"8ccddf69ef69bd65b342cf27c9cde36b","spoonity","Incentives"
"8ccddf69ef69bd65b342cf27c9cde36b","spoonity","Loyalty Programs"
"8ccddf69ef69bd65b342cf27c9cde36b","spoonity","Restaurants"
"8ccddf69ef69bd65b342cf27c9cde36b","spoonity","Analytics"
"8ccddf69ef69bd65b342cf27c9cde36b","spoonity","NFC"
"8cce40c77e722dda0a5d3496d0b601c5","rudrasoft","Software"
"8cce40c77e722dda0a5d3496d0b601c5","rudrasoft","Web Development"
"8cce40c77e722dda0a5d3496d0b601c5","rudrasoft","Business Intelligence"
"8cce40c77e722dda0a5d3496d0b601c5","rudrasoft","Analytics"
"8cd39697dd9e04011466d8af57bda487","octamer","Biotechnology"
"8cd792f9cdf59f44344764dc0d2535d8","3sbio","Biotechnology"
"8cd9e6afe7df561e88df105464f1526b","bonfire-associates","Marketing Automation"
"8cd9e6afe7df561e88df105464f1526b","bonfire-associates","Performance Marketing"
"8cd9e6afe7df561e88df105464f1526b","bonfire-associates","Market Research"
"8cd9e6afe7df561e88df105464f1526b","bonfire-associates","Quantitative Marketing"
"8cd9e6afe7df561e88df105464f1526b","bonfire-associates","Brand Marketing"
"8cd9e6afe7df561e88df105464f1526b","bonfire-associates","Internet Marketing"
"8cd9e6afe7df561e88df105464f1526b","bonfire-associates","Social Media Marketing"
"8cd9e6afe7df561e88df105464f1526b","bonfire-associates","Internet Technology"
"8cd9e6afe7df561e88df105464f1526b","bonfire-associates","Consulting"
"8cd9e6afe7df561e88df105464f1526b","bonfire-associates","Application Platforms"
"8cdbdf1d067ecd7d0ebdc3dd6ae4d373","antidot","Big Data"
"8cdbdf1d067ecd7d0ebdc3dd6ae4d373","antidot","Semantic Search"
"8cdbdf1d067ecd7d0ebdc3dd6ae4d373","antidot","Data Integration"
"8cde8f118a56285b8c2f334ec3d50a66","pharmacyte-biotech","Clinical Trials"
"8cde8f118a56285b8c2f334ec3d50a66","pharmacyte-biotech","Medical"
"8cde8f118a56285b8c2f334ec3d50a66","pharmacyte-biotech","Biotechnology"
"8cded10bbd3be6f33dcf72367e5fb604","podimetrics","Biotechnology"
"8ce208e9ac65f274921fdc940d1b5eba","motista","Consulting"
"8ce208e9ac65f274921fdc940d1b5eba","motista","Predictive Analytics"
"8ce208e9ac65f274921fdc940d1b5eba","motista","Analytics"
"8ce208e9ac65f274921fdc940d1b5eba","motista","Sales and Marketing"
"8ce208e9ac65f274921fdc940d1b5eba","motista","Services"
"8ceaf09a2a6b1215c095c57131f31fec","geosurf","Software"
"8ceaf09a2a6b1215c095c57131f31fec","geosurf","Business Intelligence"
"8cf9e542ceb826fc082057bbec5d0454","gamooga","Application Platforms"
"8cf9e542ceb826fc082057bbec5d0454","gamooga","Marketing Automation"
"8cf9e542ceb826fc082057bbec5d0454","gamooga","Analytics"
"8cf9e542ceb826fc082057bbec5d0454","gamooga","Mobile Analytics"
"8cf9e542ceb826fc082057bbec5d0454","gamooga","Chat"
"8cfaff5c120f180340a42a83ceec2de4","codon-devices","Biotechnology"
"8cffdc5b73c4c17b6e241d05fab92923","companion-pharma","Biotechnology"
"8cffdc5b73c4c17b6e241d05fab92923","companion-pharma","Medical"
"8d01715bf05678661d8f3e417e1230ec","retinad-vr","Analytics"
"8d01715bf05678661d8f3e417e1230ec","retinad-vr","Virtualization"
"8d054d9fde2df922b3ab01853772afa7","smsa-crane-acquisition","Biotechnology"
"8d0b4d9a1aabcebbe36602447362af3e","curaxian","E-Commerce"
"8d0b4d9a1aabcebbe36602447362af3e","curaxian","Payments"
"8d0b4d9a1aabcebbe36602447362af3e","curaxian","Risk Management"
"8d0b4d9a1aabcebbe36602447362af3e","curaxian","Analytics"
"8d0b4d9a1aabcebbe36602447362af3e","curaxian","Fraud Detection"
"8d18677d5a8ba80d26455155d7e2e209","shop-ur-meds","Biotechnology"
"8d2007d6e63a5a667ed4f26343ee110a","incelldx","Biotechnology"
"8d2007d6e63a5a667ed4f26343ee110a","incelldx","Health Diagnostics"
"8d2122293d272ba860fcc1925613a0e8","datacapable","Social Media Monitoring"
"8d2122293d272ba860fcc1925613a0e8","datacapable","Text Analytics"
"8d2122293d272ba860fcc1925613a0e8","datacapable","Predictive Analytics"
"8d2122293d272ba860fcc1925613a0e8","datacapable","Mobile Software Tools"
"8d2122293d272ba860fcc1925613a0e8","datacapable","Maps"
"8d2122293d272ba860fcc1925613a0e8","datacapable","Utilities"
"8d2122293d272ba860fcc1925613a0e8","datacapable","Customer Support Tools"
"8d2122293d272ba860fcc1925613a0e8","datacapable","Brand Marketing"
"8d28e3bba48022f0561d18b467401b8a","relaterocket","Marketing Automation"
"8d28e3bba48022f0561d18b467401b8a","relaterocket","Sales Automation"
"8d28e3bba48022f0561d18b467401b8a","relaterocket","Sales and Marketing"
"8d2a7f7f8e3497efb5f3b1a6f56d4ac3","london-speech-therapy","Speech Recognition"
"8d2c7a711b87b2e90b5565001ebdefa1","ladder-2","Finance Technology"
"8d2c7a711b87b2e90b5565001ebdefa1","ladder-2","Insurance"
"8d2c7a711b87b2e90b5565001ebdefa1","ladder-2","Machine Learning"
"8d486cefcab58633864c85d83bb32f18","holaira","Health and Wellness"
"8d486cefcab58633864c85d83bb32f18","holaira","Biotechnology"
"8d49c8024e22cefab91b48c14c4df646","sharpspring","Marketing Automation"
"8d4f0a984e4b3af6b18ee86539119a69","atterocor","Biotechnology"
"8d55aa31b29856a3a487474605e22091","trevi-therapeutics","Biotechnology"
"8d5e8921528e2d85e1d90b0d79dc4d6b","osf-global-services","E-Commerce"
"8d5e8921528e2d85e1d90b0d79dc4d6b","osf-global-services","CRM"
"8d5e8921528e2d85e1d90b0d79dc4d6b","osf-global-services","Data Integration"
"8d5f893c0c4cbc68aa4e2cb6c0c86994","merchii","E-Commerce"
"8d5f893c0c4cbc68aa4e2cb6c0c86994","merchii","Incentives"
"8d5f893c0c4cbc68aa4e2cb6c0c86994","merchii","Social Media"
"8d5f893c0c4cbc68aa4e2cb6c0c86994","merchii","Advertising"
"8d5f893c0c4cbc68aa4e2cb6c0c86994","merchii","Image Recognition"
"8d5f893c0c4cbc68aa4e2cb6c0c86994","merchii","SEO"
"8d5f893c0c4cbc68aa4e2cb6c0c86994","merchii","Web Tools"
"8d5fd75d4383c3bed28ed86c80925bbc","sernova","Biotechnology"
"8d62668fa1df47bce3a41ba908dacf7e","molecular-imaging-research","Biotechnology"
"8d62c5c97c9402ae06613fecbab7ec6a","convirza","Marketing Automation"
"8d62c5c97c9402ae06613fecbab7ec6a","convirza","Call Center Automation"
"8d62c5c97c9402ae06613fecbab7ec6a","convirza","Enterprise Software"
"8d62c5c97c9402ae06613fecbab7ec6a","convirza","Internet Marketing"
"8d62c5c97c9402ae06613fecbab7ec6a","convirza","Advertising"
"8d62c5c97c9402ae06613fecbab7ec6a","convirza","Telephony"
"8d62c5c97c9402ae06613fecbab7ec6a","convirza","Telecommunications"
"8d62c5c97c9402ae06613fecbab7ec6a","convirza","Software"
"8d6ad0c3f625560f8190f2162573a945","aegle-2","Analytics"
"8d6ad0c3f625560f8190f2162573a945","aegle-2","Biometrics"
"8d6ad0c3f625560f8190f2162573a945","aegle-2","Information Services"
"8d72dbac1b72fa48cd82fb3d33644145","moqod","Software"
"8d72dbac1b72fa48cd82fb3d33644145","moqod","Apps"
"8d72dbac1b72fa48cd82fb3d33644145","moqod","Mobile"
"8d72dbac1b72fa48cd82fb3d33644145","moqod","iOS"
"8d72dbac1b72fa48cd82fb3d33644145","moqod","iPhone"
"8d72dbac1b72fa48cd82fb3d33644145","moqod","iPad"
"8d72dbac1b72fa48cd82fb3d33644145","moqod","Android"
"8d72dbac1b72fa48cd82fb3d33644145","moqod","Games"
"8d72dbac1b72fa48cd82fb3d33644145","moqod","Consulting"
"8d72dbac1b72fa48cd82fb3d33644145","moqod","Business Intelligence"
"8d7315dcff360b021333712907006126","deep-information-sciences-inc","Analytics"
"8d7315dcff360b021333712907006126","deep-information-sciences-inc","Big Data"
"8d7315dcff360b021333712907006126","deep-information-sciences-inc","Databases"
"8d7315dcff360b021333712907006126","deep-information-sciences-inc","Big Data Analytics"
"8d7315dcff360b021333712907006126","deep-information-sciences-inc","Software"
"8d77e146cedef7beb4fbef56a265f84c","crealta-pharmaceuticals","Biotechnology"
"8d8422655c9ff3c3335f33c63a40db17","telesciences","Software"
"8d8422655c9ff3c3335f33c63a40db17","telesciences","Telecommunications"
"8d8422655c9ff3c3335f33c63a40db17","telesciences","Analytics"
"8d8422655c9ff3c3335f33c63a40db17","telesciences","Reviews and Recommendations"
"8d8422655c9ff3c3335f33c63a40db17","telesciences","Price Comparison"
"8d8529eeecd759bf0c785426bb09b37b","hookipa-biotech","Biotechnology"
"8d8940017b79b52a347793dd9f333af4","waag-society","Biotechnology"
"8d8966f91ca701d896f50511046cdec8","viridaxis","Biotechnology"
"8d8b0f2d8c1b47c76c8f4160238874c5","launchcyte","Biotechnology"
"8d8b2a4fdcb133ab1be21a0fb44e5a2d","ydigital-asia","Consulting"
"8d8b2a4fdcb133ab1be21a0fb44e5a2d","ydigital-asia","Analytics"
"8d8b2a4fdcb133ab1be21a0fb44e5a2d","ydigital-asia","Sales and Marketing"
"8d8b2a4fdcb133ab1be21a0fb44e5a2d","ydigital-asia","Big Data"
"8d8b8ca44a3a65741de45ac9ce74c495","athenix","Biotechnology"
"8da12f3cc015868a53fe1f96a8ab3765","custopharm","Pharmaceuticals"
"8da12f3cc015868a53fe1f96a8ab3765","custopharm","Health and Wellness"
"8da12f3cc015868a53fe1f96a8ab3765","custopharm","Biotechnology"
"8da12f3cc015868a53fe1f96a8ab3765","custopharm","Medical"
"8da350c31a6c6f0ed5c964e9e519bf1f","neuromore","Biometrics"
"8da350c31a6c6f0ed5c964e9e519bf1f","neuromore","Neuroscience"
"8da350c31a6c6f0ed5c964e9e519bf1f","neuromore","Internet of Things"
"8da350c31a6c6f0ed5c964e9e519bf1f","neuromore","Quantified Self"
"8da350c31a6c6f0ed5c964e9e519bf1f","neuromore","Software"
"8da9c12af0b5bafb3c5f723b030b8ead","textimator","Analytics"
"8dac92ca4540663f94aa900f1ed18948","zenti","Analytics"
"8dac92ca4540663f94aa900f1ed18948","zenti","Software"
"8dac92ca4540663f94aa900f1ed18948","zenti","Machine Learning"
"8dacdf05486c47ff661e8f55e0ac0c31","pachyderm","Developer APIs"
"8dacdf05486c47ff661e8f55e0ac0c31","pachyderm","Infrastructure"
"8dacdf05486c47ff661e8f55e0ac0c31","pachyderm","Big Data Analytics"
"8db1c6d06a4da2044bfe83b77c0e5f00","stemtronix","Biotechnology"
"8db733b2d476104c2d012ba3caf3875e","poxel","Biotechnology"
"8dbbaa491528beec9550bbc5b35639dc","sprinklr","Enterprise Software"
"8dbbaa491528beec9550bbc5b35639dc","sprinklr","Social Media Marketing"
"8dbbaa491528beec9550bbc5b35639dc","sprinklr","Facebook Applications"
"8dbbaa491528beec9550bbc5b35639dc","sprinklr","Twitter Applications"
"8dbbaa491528beec9550bbc5b35639dc","sprinklr","Social Media Management"
"8dbbaa491528beec9550bbc5b35639dc","sprinklr","Social Media"
"8dbbaa491528beec9550bbc5b35639dc","sprinklr","Blogging Platforms"
"8dbbaa491528beec9550bbc5b35639dc","sprinklr","Social CRM"
"8dbbaa491528beec9550bbc5b35639dc","sprinklr","Advertising"
"8dbbaa491528beec9550bbc5b35639dc","sprinklr","Analytics"
"8dbdc7358859829d7bbf857fca658b13","endonovo-therapeutics","Biotechnology"
"8dc2d077060b58fa276aaabd6ac6d9cb","ohmztech","Mobile"
"8dc2d077060b58fa276aaabd6ac6d9cb","ohmztech","Internet"
"8dc2d077060b58fa276aaabd6ac6d9cb","ohmztech","Apps"
"8dc2d077060b58fa276aaabd6ac6d9cb","ohmztech","Analytics"
"8dc7d4f01fc51734fbd4984f603ba8e0","thunderbolt-labs","Consulting"
"8dc7d4f01fc51734fbd4984f603ba8e0","thunderbolt-labs","Web Development"
"8dc7d4f01fc51734fbd4984f603ba8e0","thunderbolt-labs","Analytics"
"8dc7d4f01fc51734fbd4984f603ba8e0","thunderbolt-labs","Big Data Analytics"
"8dc7d4f01fc51734fbd4984f603ba8e0","thunderbolt-labs","Software"
"8dceda076ff3be58368798c30712ffc1","onward-behavioral-health","Biotechnology"
"8dddb73ea3237af97b24c72980a2ff0b","access-pharmaceuticals","Biotechnology"
"8de49d50fcc06a68ab08a80f13672969","digiscend","SaaS"
"8de49d50fcc06a68ab08a80f13672969","digiscend","Technology"
"8de49d50fcc06a68ab08a80f13672969","digiscend","Data Integration"
"8de49d50fcc06a68ab08a80f13672969","digiscend","Emerging Markets"
"8de49d50fcc06a68ab08a80f13672969","digiscend","Mining Technologies"
"8de49d50fcc06a68ab08a80f13672969","digiscend","Minerals"
"8de7c970068d5c39952108fde9a28eca","medical-device-innovations","Biotechnology"
"8df3e7cd57db4eba664ca54eb1109c80","infacare-pharmaceuticals","Biotechnology"
"8df5ea390b20613455a400fdc2c9ae64","neumedics","Biotechnology"
"8df696aa241a80e717a94fd72759618f","community-pharmacy","Biotechnology"
"8df9e1fbb72615bd26cfe986f47c763d","beautifeye","SaaS"
"8df9e1fbb72615bd26cfe986f47c763d","beautifeye","Social Network Media"
"8df9e1fbb72615bd26cfe986f47c763d","beautifeye","Photography"
"8df9e1fbb72615bd26cfe986f47c763d","beautifeye","Machine Learning"
"8dffb9b472ccd96ad1a0d2666fc12733","acquisition","Analytics"
"8dffb9b472ccd96ad1a0d2666fc12733","acquisition","Email Marketing"
"8dffb9b472ccd96ad1a0d2666fc12733","acquisition","Direct Marketing"
"8e012a15106a00eb88e6b666ec977791","tyrogenex","Biotechnology"
"8e048f29cdd4255258f1253c4d505298","fasterbids","Technology"
"8e048f29cdd4255258f1253c4d505298","fasterbids","Mobile"
"8e048f29cdd4255258f1253c4d505298","fasterbids","Analytics"
"8e048f29cdd4255258f1253c4d505298","fasterbids","SaaS"
"8e048f29cdd4255258f1253c4d505298","fasterbids","Sales and Marketing"
"8e048f29cdd4255258f1253c4d505298","fasterbids","Apps"
"8e0f3d0722754aa7a884fe41cda16591","ebr-systems","Biotechnology"
"8e0f3d0722754aa7a884fe41cda16591","ebr-systems","Medical"
"8e10dc7c99317ff9f531f4ceaf060308","alkeus-pharmaceuticals","Biotechnology"
"8e168350b8a928907eddd3a47bead500","incisively-limited","Analytics"
"8e168350b8a928907eddd3a47bead500","incisively-limited","Machine Learning"
"8e168350b8a928907eddd3a47bead500","incisively-limited","Optimization"
"8e168350b8a928907eddd3a47bead500","incisively-limited","Personalization"
"8e18be99a0683d1d65c22be673925fef","aptalis","Biotechnology"
"8e1d053d963058fae0ce719097c3d465","postheads","Advertising"
"8e1d053d963058fae0ce719097c3d465","postheads","Social Media"
"8e1d053d963058fae0ce719097c3d465","postheads","Social Media Management"
"8e1d053d963058fae0ce719097c3d465","postheads","Analytics"
"8e1d053d963058fae0ce719097c3d465","postheads","CRM"
"8e1d751b97a24f3df267a01eb4482fc6","atos-medical","Biotechnology"
"8e1edb2fd1e6598850cdde5a2fccb6f6","appuware","Mobile"
"8e1edb2fd1e6598850cdde5a2fccb6f6","appuware","iPhone"
"8e1edb2fd1e6598850cdde5a2fccb6f6","appuware","Android"
"8e1edb2fd1e6598850cdde5a2fccb6f6","appuware","Developer APIs"
"8e1edb2fd1e6598850cdde5a2fccb6f6","appuware","Sales and Marketing"
"8e1edb2fd1e6598850cdde5a2fccb6f6","appuware","Apps"
"8e1edb2fd1e6598850cdde5a2fccb6f6","appuware","Analytics"
"8e1edb2fd1e6598850cdde5a2fccb6f6","appuware","SMS"
"8e1edb2fd1e6598850cdde5a2fccb6f6","appuware","Licensing"
"8e3f39cb89b687f829730e0fd28125b5","interactive-data","Analytics"
"8e3f39cb89b687f829730e0fd28125b5","interactive-data","Finance Technology"
"8e3f39cb89b687f829730e0fd28125b5","interactive-data","Software"
"8e41dba3cf6bca6be278c4c47bf3ab74","centerline-biomedical","Health and Wellness"
"8e41dba3cf6bca6be278c4c47bf3ab74","centerline-biomedical","Biotechnology"
"8e41dba3cf6bca6be278c4c47bf3ab74","centerline-biomedical","Medical"
"8e482a064e7423a8cb50b01e80b1b40b","kalvista-pharmaceuticals","Biotechnology"
"8e4c52d38962e48ab32adeba61fed8e0","wissome","Consumers"
"8e4c52d38962e48ab32adeba61fed8e0","wissome","Events"
"8e4c52d38962e48ab32adeba61fed8e0","wissome","Content Discovery"
"8e53fc654fdcbf091dc33c0a2bf5852f","tts-pharma","Biotechnology"
"8e5428656274717f347f8832e0a3dc59","sakkini","Real Estate"
"8e5428656274717f347f8832e0a3dc59","sakkini","Advertising Platforms"
"8e5428656274717f347f8832e0a3dc59","sakkini","Prediction Markets"
"8e5428656274717f347f8832e0a3dc59","sakkini","Big Data"
"8e5784aab6509bf538d0db987aa73daa","biomimetx","Biotechnology"
"8e5784aab6509bf538d0db987aa73daa","biomimetx","Startups"
"8e5784aab6509bf538d0db987aa73daa","biomimetx","Environmental Innovation"
"8e5825f925dd1ed2817141255fc8c0ea","new-relic","Software"
"8e5825f925dd1ed2817141255fc8c0ea","new-relic","Cloud Computing"
"8e5825f925dd1ed2817141255fc8c0ea","new-relic","SaaS"
"8e5825f925dd1ed2817141255fc8c0ea","new-relic","Application Performance Monitoring"
"8e5825f925dd1ed2817141255fc8c0ea","new-relic","Analytics"
"8e594217119d0bbec5dbb0bef0b78e5c","teleretail-corporation","Social CRM"
"8e594217119d0bbec5dbb0bef0b78e5c","teleretail-corporation","Business Intelligence"
"8e594217119d0bbec5dbb0bef0b78e5c","teleretail-corporation","Internet of Things"
"8e594217119d0bbec5dbb0bef0b78e5c","teleretail-corporation","E-Commerce"
"8e594217119d0bbec5dbb0bef0b78e5c","teleretail-corporation","SaaS"
"8e594217119d0bbec5dbb0bef0b78e5c","teleretail-corporation","Mobile Commerce"
"8e594217119d0bbec5dbb0bef0b78e5c","teleretail-corporation","Application Platforms"
"8e6474b4e6dd5fca069fb09b0fb60b30","crowd-prospectus","Finance"
"8e6474b4e6dd5fca069fb09b0fb60b30","crowd-prospectus","Media"
"8e6474b4e6dd5fca069fb09b0fb60b30","crowd-prospectus","Analytics"
"8e6474b4e6dd5fca069fb09b0fb60b30","crowd-prospectus","All Markets"
"8e68761ba75d917304721b35c3e2b965","keyinsite","Outsourcing"
"8e68761ba75d917304721b35c3e2b965","keyinsite","Analytics"
"8e68761ba75d917304721b35c3e2b965","keyinsite","Market Research"
"8e69ee793b97ecb90b3fda5ab26ad986","apstrata","Cloud Computing"
"8e69ee793b97ecb90b3fda5ab26ad986","apstrata","App Marketing"
"8e69ee793b97ecb90b3fda5ab26ad986","apstrata","Business Intelligence"
"8e6b9fd0b2d37b21f9fa8587c1180bff","twist-biosciences","Biotechnology"
"8e6d72acf0cdf2aab71ff443e009eb60","motionloft","Analytics"
"8e6d72acf0cdf2aab71ff443e009eb60","motionloft","Sensors"
"8e6d72acf0cdf2aab71ff443e009eb60","motionloft","Internet of Things"
"8e6d72acf0cdf2aab71ff443e009eb60","motionloft","Retail Technology"
"8e6f6af0e047b12fea82bd8c7515bf29","rainbow-biosciences","Health Care"
"8e6f6af0e047b12fea82bd8c7515bf29","rainbow-biosciences","Biotechnology"
"8e6f6af0e047b12fea82bd8c7515bf29","rainbow-biosciences","Pharmaceuticals"
"8e7ce9a95f6feaaf405475380a4de469","flugen","Biotechnology"
"8e7f73f6fdc4cf03aa52d881a2f11804","intercloud-systems","Analytics"
"8e81ea2baf73cc0604685c4bcb3e3d06","registratura-ru","Marketing Automation"
"8e834358b57ca4acb509cebce9741abf","photetica","Biotechnology"
"8e86342cb78c70be25666d4233b128da","savient-pharmaceuticals","Biotechnology"
"8e88e709e0f5e11f6e236768cdd68a12","databox","Analytics"
"8e88e709e0f5e11f6e236768cdd68a12","databox","Mobile"
"8e88e709e0f5e11f6e236768cdd68a12","databox","Business Intelligence"
"8e88e709e0f5e11f6e236768cdd68a12","databox","Big Data"
"8e89c0c570d0c713ba643cd26455cfa9","patsnap","Information Technology"
"8e89c0c570d0c713ba643cd26455cfa9","patsnap","Information Services"
"8e89c0c570d0c713ba643cd26455cfa9","patsnap","Analytics"
"8e8db23c8a6fbdbcabcf36a03a927392","clearside-biomedical","Biotechnology"
"8e8e5d3d8911d7d2162124899b4fd5e6","koemei","Speech Recognition"
"8e8e5d3d8911d7d2162124899b4fd5e6","koemei","SaaS"
"8e8e5d3d8911d7d2162124899b4fd5e6","koemei","Video"
"8e8e5d3d8911d7d2162124899b4fd5e6","koemei","Search"
"8e8e5d3d8911d7d2162124899b4fd5e6","koemei","Enterprise Software"
"8e95535ef86e820a23b7978f8df689df","saling-silang","Curated Web"
"8e95535ef86e820a23b7978f8df689df","saling-silang","Social Media"
"8e95535ef86e820a23b7978f8df689df","saling-silang","Analytics"
"8e97ae712bae39d75e4ce796270ac8b8","cloudradigm-pte-ltd","Artificial Intelligence"
"8e97ae712bae39d75e4ce796270ac8b8","cloudradigm-pte-ltd","Analytics"
"8e97ae712bae39d75e4ce796270ac8b8","cloudradigm-pte-ltd","Predictive Analytics"
"8e97ae712bae39d75e4ce796270ac8b8","cloudradigm-pte-ltd","Big Data Analytics"
"8e99b0ce82cdf7119edb2ed099453b79","ariel-pharmaceuticals","Biotechnology"
"8ea5203e584e368ba00f709ff224bb47","clickpic","Photo Sharing"
"8ea5203e584e368ba00f709ff224bb47","clickpic","Social Media"
"8ea5203e584e368ba00f709ff224bb47","clickpic","Image Recognition"
"8ea5c08afa90c5e0c57b799e4082faca","zyraz-technology","Biotechnology"
"8eb01baad88a4a8c309fc035a6886214","enfuego-technologies-llc","Human Resources"
"8eb01baad88a4a8c309fc035a6886214","enfuego-technologies-llc","Semantic Search"
"8eb01baad88a4a8c309fc035a6886214","enfuego-technologies-llc","Freemium"
"8eb01baad88a4a8c309fc035a6886214","enfuego-technologies-llc","Data Visualization"
"8eb01baad88a4a8c309fc035a6886214","enfuego-technologies-llc","Big Data Analytics"
"8eb01baad88a4a8c309fc035a6886214","enfuego-technologies-llc","Cloud Computing"
"8eb01baad88a4a8c309fc035a6886214","enfuego-technologies-llc","Human Resource Automation"
"8eb01baad88a4a8c309fc035a6886214","enfuego-technologies-llc","SaaS"
"8eb48d0b4dea9f53a27cadec606fe76f","resnap","Image Recognition"
"8eb48d0b4dea9f53a27cadec606fe76f","resnap","Curated Web"
"8eb48d0b4dea9f53a27cadec606fe76f","resnap","Photo Sharing"
"8eb48d0b4dea9f53a27cadec606fe76f","resnap","Intelligent Systems"
"8eb9807b2efbbef5853f6384305e055f","bright-sun","Analytics"
"8eb9807b2efbbef5853f6384305e055f","bright-sun","Finance Technology"
"8eb9807b2efbbef5853f6384305e055f","bright-sun","Big Data"
