"company_uuid","company_permalink","funding_type","series","announced_on","money_raised_usd"
"202e7d404f6910c69b02ffbcb7886249","nexus-dx","venture",NA,"2009-09-28",9e+06
"fd1930d05262f2eebeca6f89b131a3cc","nexus-research-intelligence","debt_financing",NA,"2012-05-04",280000
"3938888ebac27e26548b788ed2eb23c3","nexvet","venture",NA,"2013-10-28",7e+06
"3938888ebac27e26548b788ed2eb23c3","nexvet","venture","1","2014-04-16",31500000
"3938888ebac27e26548b788ed2eb23c3","nexvet","grant",NA,"2013-08-23",1500000
"54fde63c38e361543be6f67cecd152dd","nexvisionix",NA,NA,NA,NA
"1301beb1c9ec7570c72a7c77529ebab8","nflabs","seed",NA,"2014-08-25",NA
"1301beb1c9ec7570c72a7c77529ebab8","nflabs","venture","1","2014-12-22",1500000
"7f03ee2dcffaef51801f6b180e6a69f2","nflate-inc",NA,NA,NA,NA
"59c1c384bbf0bb2b132cda35c6cb852b","nfusion-group",NA,NA,NA,NA
"387a6487b906e941d27b3e0eaff8b6be","ngame","venture",NA,"2013-11-25",680000
"387a6487b906e941d27b3e0eaff8b6be","ngame","venture","1","2014-11-14",1e+07
"0333d67c4c78c0293833914ab8d88869","ngdata","venture","B","2015-10-28",10200000
"0333d67c4c78c0293833914ab8d88869","ngdata","seed",NA,"2012-10-03",2500000
"0333d67c4c78c0293833914ab8d88869","ngdata","venture","a","2013-09-24",3300000
"0333d67c4c78c0293833914ab8d88869","ngdata","undisclosed",NA,"2014-12-19",2456740
"28e929b70301f90f8470850de6a10221","ngen",NA,NA,NA,NA
"b7f109fa48fbbc809c16108dff9b4cf8","tcland-expression","venture","a","2007-12-19",11795700
"5dfc069c4a9e6ea639de877ac2e25183","ngm-biopharmaceuticals","venture","A","2008-02-12",25550000
"5dfc069c4a9e6ea639de877ac2e25183","ngm-biopharmaceuticals","venture","b","2011-11-07",55389000
"5dfc069c4a9e6ea639de877ac2e25183","ngm-biopharmaceuticals","venture",NA,"2013-05-07",1.3e+07
"5dfc069c4a9e6ea639de877ac2e25183","ngm-biopharmaceuticals","venture","a","2009-12-22",26550000
"5dfc069c4a9e6ea639de877ac2e25183","ngm-biopharmaceuticals","venture","c","2013-07-18",5e+07
"5dfc069c4a9e6ea639de877ac2e25183","ngm-biopharmaceuticals","venture","D","2015-03-26",57500000
"5dfc069c4a9e6ea639de877ac2e25183","ngm-biopharmaceuticals","venture","E","2015-03-25",105999996
"535e473a850d6f93271f56363946bdfb","ngtronix-industries","seed",NA,"2015-03-01",30000
"e694c829a3b259621b85a75b8640a8bc","nibrt",NA,NA,NA,NA
"df020cfe17c5809eccaa016ef329e670","nicepeopleatwork","venture",NA,"2012-03-28",1333700
"bd339fb97605f5c555ab3f4b58df7482","niche-protein",NA,NA,NA,NA
"32332aa9a11ca840b805c518eb2f48f9","nico","venture","c","2009-07-26",1e+07
"32332aa9a11ca840b805c518eb2f48f9","nico","venture",NA,"2012-07-20",6572736
"92ff885b0679e8880f88bea75f020bc6","nicox","post_ipo_equity",NA,"2009-11-18",1.49e+08
"a6291b635d80a4095ac05fbaacaef5fc","nightingale","seed",NA,"2014-07-16",120000
"a6291b635d80a4095ac05fbaacaef5fc","nightingale","seed",NA,"2015-03-24",660000
"a6291b635d80a4095ac05fbaacaef5fc","nightingale","seed",NA,"2013-07-23",NA
"da2ceff2f94771d5fb14228d08f50a4f","nightley-inc",NA,NA,NA,NA
"6c751a8c699ac44dc7b5ac2b2ff7a7d0","night-out","venture",NA,"2013-07-11",150000
"6c751a8c699ac44dc7b5ac2b2ff7a7d0","night-out","seed",NA,"2012-05-01",125000
"87a6f36dd196a66aa30575e1f17fdd6b","nightstarx","venture","B","2015-11-07",3.5e+07
"87a6f36dd196a66aa30575e1f17fdd6b","nightstarx","venture",NA,"2014-02-04",18183017
"0bee0404c72a16ae0a0d9790e23034e8","niiki-pharma","debt_financing",NA,"2010-03-11",3800000
"0bee0404c72a16ae0a0d9790e23034e8","niiki-pharma","debt_financing",NA,"2009-01-06",5e+06
"0bee0404c72a16ae0a0d9790e23034e8","niiki-pharma","venture",NA,"2011-08-10",1688500
"f42a1eafac8511469fc3b722d82fbc69","nik-software",NA,NA,NA,NA
"abb2fdfa41e717d4158f61341c673b9c","nikom-technology",NA,NA,NA,NA
"9744c3b4f2a870564650a1513995a8c0","nilimedix",NA,NA,NA,NA
"c97137e35272e75997426bfde618fb33","nimbata",NA,NA,NA,NA
"6b5abf0c452a53b9d20030bb6562020d","nimble-apps-limited","angel",NA,"2010-01-01",1872780
"7246584d7a10dea65c3224a4ee748f12","nimblepitch",NA,NA,NA,NA
"eadf63df16bd1fbacfd0a3b754f1226d","nimbus-concepts","venture",NA,"2011-12-07",142500
"9bf2bf73fd91f5861824d2046944a8cf","nimbus-discovery","seed",NA,"2011-03-10",1500000
"9bf2bf73fd91f5861824d2046944a8cf","nimbus-discovery","venture","1","2011-06-28",2.4e+07
"9bf2bf73fd91f5861824d2046944a8cf","nimbus-discovery","venture",NA,"2010-04-29",3500000
"9bf2bf73fd91f5861824d2046944a8cf","nimbus-discovery","venture","1","2015-03-19",4.3e+07
"458a286de602e5a0dc3e4ff31517f121","ningbo-renjian-pharmaceutical","venture",NA,"2011-09-28",9400000
"ba6f62bee36353ccd0519e14954d0bfe","ninja-digital",NA,NA,NA,NA
"9a95bbb4bfe71d53c1d3da648f5a47a5","ninjametrics","venture",NA,"2012-12-01",NA
"9a95bbb4bfe71d53c1d3da648f5a47a5","ninjametrics","venture","1","2013-11-11",2800000
"9a95bbb4bfe71d53c1d3da648f5a47a5","ninjametrics","venture","1","2015-06-03",2880152
"6aea19c6d5230e96afe444667893f291","ninja-outreach",NA,NA,NA,NA
"fdc5c5a71ac5e1fc80624de3bd9a085a","niqotin",NA,NA,NA,NA
"bd39d15388fa31e219c13beab5d84b6b","nira-wireless",NA,NA,NA,NA
"2f774218e3f0aec86d2ad8299d049ba3","nirmidas-biotech","seed",NA,"2014-08-18",2e+06
"30cfc9ed20a2c77a2c366eecf018b350","niti-surgical-solutions","venture","f","2009-08-11",18500000
"9caac42f424a74f8b5c9f6e3f052ca3a","nitric-bio","debt_financing",NA,"2012-01-20",1020000
"9caac42f424a74f8b5c9f6e3f052ca3a","nitric-bio","venture","1","2006-03-31",1.4e+07
"9caac42f424a74f8b5c9f6e3f052ca3a","nitric-bio","debt_financing",NA,"2010-07-14",1750000
"9caac42f424a74f8b5c9f6e3f052ca3a","nitric-bio","debt_financing",NA,"2009-04-01",1688739
"7847d324ba1c383474a91b4750851265","nitrio","undisclosed",NA,"2014-07-01",NA
"7847d324ba1c383474a91b4750851265","nitrio","seed",NA,"2015-09-11",NA
"5272649ccc3103e468aaa2e53f8a3e1d","n30-pharmaceuticals","venture","b","2010-07-12",1e+07
"5272649ccc3103e468aaa2e53f8a3e1d","n30-pharmaceuticals","venture","B","2014-11-19",3e+07
"c6754cc019b1b3dddbd45492e905194f","niveus-medical","debt_financing",NA,"2013-08-02",365000
"c6754cc019b1b3dddbd45492e905194f","niveus-medical","venture","1","2011-09-15",2e+06
"c6754cc019b1b3dddbd45492e905194f","niveus-medical","venture",NA,"2014-08-14",1840538
"339f3746552f69870294f3ee6eb9b3a2","nkt-therapeutics","venture",NA,"2010-08-25",4e+06
"339f3746552f69870294f3ee6eb9b3a2","nkt-therapeutics","venture","1","2009-03-16",8e+06
"86042f011f8b808145b78672f9f01430","nlife-therapeutics","venture",NA,"2012-02-21",6611000
"86042f011f8b808145b78672f9f01430","nlife-therapeutics","venture",NA,"2014-06-20",2718942
"86042f011f8b808145b78672f9f01430","nlife-therapeutics","grant",NA,"2014-09-24",350000
"9656b1c16514c934e487a0cf964d2083","nlogic-canada",NA,NA,NA,NA
"961efa6eccd46f7b83f9777b702465bb","nlp-logix","debt_financing",NA,"2012-11-08",150000
"961efa6eccd46f7b83f9777b702465bb","nlp-logix","venture",NA,"2014-05-01",175319
"c79d88e6d9d74bc864f484a258535c20","nlt-spine","venture",NA,"2012-03-06",5700000
"7bbb5837029aafd9770da217dea764d8","nm-incite",NA,NA,NA,NA
"a18c44a1a7d85fa990a01534a95fb784","nmt-medical","venture",NA,"2010-03-01",5759760
"40cd52c12879834d004893237f64287e","everyfit",NA,NA,NA,NA
"ee357d70745feb4860b3057ac4af5e57","noble-biomaterials-inc","venture","b","2012-02-10",8e+06
"ee357d70745feb4860b3057ac4af5e57","noble-biomaterials-inc","venture","C","2013-07-01",NA
"7af61da732a3524fde3c8f41a0821be6","noble-digital",NA,NA,NA,NA
"2b43b1f4ca0d96cdd69e7b9ccd50d3ee","noble-life-sciences","seed",NA,"2013-01-01",1e+05
"2b43b1f4ca0d96cdd69e7b9ccd50d3ee","noble-life-sciences","seed",NA,"2010-12-14",235000
"8375c5670d9c3678040e346f65e9b985","noble-metrics",NA,NA,NA,NA
"a13c1801c3ca1ad5772446ffac1a4917","nobly-point-of-sales","angel",NA,"2014-09-01",NA
"92c002694f3db874618d37f8a6c4c160","nodality","debt_financing",NA,"2011-08-08",9999999
"92c002694f3db874618d37f8a6c4c160","nodality","venture","1","2010-01-13",1e+07
"92c002694f3db874618d37f8a6c4c160","nodality","venture","1","2010-01-17",3500000
"92c002694f3db874618d37f8a6c4c160","nodality","venture",NA,"2010-03-22",2e+06
"92c002694f3db874618d37f8a6c4c160","nodality","venture","1","2006-08-17",1540000
"3bc8ba46dab8b598f0e2d2ed352d99ac","nodally-technologies",NA,NA,NA,NA
"5466345f93006e6c911387ac5b215d1e","nodeable","venture","a","2011-07-26",2e+06
"52ab184b6979c88b3705491bac0bd3da","nodeprime","seed",NA,"2013-10-04",1500000
"52ab184b6979c88b3705491bac0bd3da","nodeprime","seed",NA,"2015-09-30",7e+06
"6537ba98fbd3943a05d2f228ab893ffe","nodequery",NA,NA,NA,NA
"6a42715e0485f201154f5f2cabebee72","nodexus","seed",NA,"2014-12-01",NA
"82f98e72dab106ca68a052c2b6a46c24","noglo",NA,NA,NA,NA
"9f2b43c03ab37de0dcc43e1373244504","nohla-therapeutics","venture",NA,"2015-12-03",2.1e+07
"2f0cb44341651b1e55aaa412f1eab268","noiz-analytics","seed",NA,"2010-08-31",163000
"90b74210e09dd062706a4d60155eac82","nokia-growth-partners",NA,NA,NA,NA
"c35922f3cd918ac48d17fe60854d99b7","noknoker","seed",NA,"2011-11-01",50000
"c35922f3cd918ac48d17fe60854d99b7","noknoker","angel",NA,"2012-12-12",350000
"c35922f3cd918ac48d17fe60854d99b7","noknoker","seed",NA,"2011-12-01",49751
"c35922f3cd918ac48d17fe60854d99b7","noknoker","convertible_note",NA,"2012-06-01",314901
"872ded0f8e5a6776ad9d440fd5843492","nolexis","seed",NA,"2014-10-01",75000
"ae002bdc259388f6ab33e64abed9ffde","nom","seed",NA,"2013-11-30",4000
"b5929f83db060b69649441ac369195a9","nomi","seed",NA,"2013-02-11",3e+06
"b5929f83db060b69649441ac369195a9","nomi","venture","1","2013-10-16",1e+07
"1872e4475407d44abaf2d31bf1f6f405","nominum","venture","d","2005-03-22",1.6e+07
"1872e4475407d44abaf2d31bf1f6f405","nominum","venture","c","2003-02-20",1e+07
"1872e4475407d44abaf2d31bf1f6f405","nominum","venture","b","2002-05-06",1e+07
"1872e4475407d44abaf2d31bf1f6f405","nominum","venture","a","2000-05-11",5e+06
"ecba4a08e14a40070890acb3cca382b3","nomit","seed",NA,"2015-08-28",40000
"ecba4a08e14a40070890acb3cca382b3","nomit","venture",NA,"2014-02-13",93677
"10dc2488a4be2f276f7f5ab1c3c1e761","nomnom-insights","undisclosed",NA,"2015-07-06",218000
"1243e8352fa1953d7e6d8ed4bdbd2b19","noninvasive-medical-technologies","venture",NA,"2009-09-10",6258682
"1c3f7f33af2ffec12ed268452d725fd9","nono","private_equity",NA,"2013-05-24",9776044
"39de7d0c858247165d877f8599a14e1b","nonovice-com",NA,NA,NA,NA
"70f8383895ce263333c1b0db6d226920","noobsys",NA,NA,NA,NA
"3a7e672619dcb64db876951f15cb76d8","nookster","seed",NA,"2014-07-27",NA
"9880f6d50602e2f984393a3c44f5d622","noomiz",NA,NA,NA,NA
"eeecf1153fba4d2508ffec0d2a702091","nooq",NA,NA,NA,NA
"f6509d8999e50c7a97b5700145489681","nor1","private_equity",NA,"2012-10-01",1.2e+07
"f6509d8999e50c7a97b5700145489681","nor1","venture","1","2009-09-02",8100000
"f6509d8999e50c7a97b5700145489681","nor1","venture","1","2012-12-19",9e+06
"f6509d8999e50c7a97b5700145489681","nor1","venture",NA,"2010-05-20",NA
"7a9feacf764d79ccc760f347f1b61588","nora-therapeutics","venture","b","2014-04-17",1.8e+07
"7a9feacf764d79ccc760f347f1b61588","nora-therapeutics","venture",NA,"2010-06-02",2932000
"5f52e3838a3647e829a6257979dc6abc","nordic-agency",NA,NA,NA,NA
"7e0e289647956b47935b16452f750c75","nordion",NA,NA,NA,NA
"9107cbfa5e1757314b3c42933c49d916","nordson",NA,NA,NA,NA
"45f342b305930631da1e61c39853892d","normoxys","venture","b","2010-05-24",17500000
"45f342b305930631da1e61c39853892d","normoxys","debt_financing",NA,"2010-03-24",1050000
"45f342b305930631da1e61c39853892d","normoxys","venture",NA,"2009-04-29",4506708
"45f342b305930631da1e61c39853892d","normoxys","debt_financing",NA,"2011-11-21",6e+05
"45f342b305930631da1e61c39853892d","normoxys","convertible_note",NA,"2011-06-24",1500000
"960bac43fd1665a6e03ea1fd310d734a","north-carolina-biotechnology-center","debt_financing",NA,"2015-02-03",1683000
"960bac43fd1665a6e03ea1fd310d734a","north-carolina-biotechnology-center","grant",NA,"2015-02-03",350000
"a8c0621101d7ed2b03179125d0ec3444","naborly","seed",NA,"2014-12-15",75000
"a8c0621101d7ed2b03179125d0ec3444","naborly","seed",NA,"2014-12-05",25000
"c3046ae632e358951a9eddbd129267ba","north-shore-innoventures","grant",NA,"2011-08-16",211500
"c3046ae632e358951a9eddbd129267ba","north-shore-innoventures","grant",NA,"2013-06-25",1e+05
"c2c6d74a406d562d7f692e8dba9a4b02","north-rica-risk-countermeasure-associated",NA,NA,NA,NA
"ff219e606ee695800ab6c73ec69c0768","northbay-solutions",NA,NA,NA,NA
"4ffab675a674d9c6d6f846cccd07907d","northern-frac-proppants",NA,NA,NA,NA
"72cccfdd85e03a2693ae88f48fe3a197","northridge",NA,NA,NA,NA
"a411a9949881d956e6aa64adf1f4495b","northrop-grumman",NA,NA,NA,NA
"211dfcbf4731bee8645ca4c11f3ef993","northstar-biosciences","venture",NA,"2011-09-30",163800
"b67f854d774f785b6dc39ca10b689e19","northwest-biotherapeutics","venture",NA,"2010-12-09",395000
"b67f854d774f785b6dc39ca10b689e19","northwest-biotherapeutics","post_ipo_equity",NA,"2013-11-26",2.7e+07
"b67f854d774f785b6dc39ca10b689e19","northwest-biotherapeutics","post_ipo_equity",NA,"2014-10-07",11500000
"b67f854d774f785b6dc39ca10b689e19","northwest-biotherapeutics","post_ipo_equity",NA,"2014-11-20",3.5e+07
"b67f854d774f785b6dc39ca10b689e19","northwest-biotherapeutics","post_ipo_equity",NA,"2015-04-03",4e+07
"1c6cd87fd3021193eb0435731e32f6f1","nortis","venture",NA,"2014-03-26",1242250
"1c6cd87fd3021193eb0435731e32f6f1","nortis","venture",NA,"2014-07-11",1e+06
"1c6cd87fd3021193eb0435731e32f6f1","nortis","venture",NA,"2015-03-19",408845
"0e6eaa5c932b5a42115dd7bcfcf48e49","nosopharm","venture",NA,"2013-11-07",1119342
"ea4e3f63e73d0a91da81bebd6bda640b","nosto","seed",NA,"2013-04-17",2800000
"ea4e3f63e73d0a91da81bebd6bda640b","nosto","venture","1","2014-07-15",5500000
"cd392955f4abbd5b8a2071188870b92b","not-provided-count",NA,NA,NA,NA
"746b3a5ca906523955d82f8e295c260f","notable-labs-2","seed",NA,"2014-12-01",NA
"746b3a5ca906523955d82f8e295c260f","notable-labs-2","venture",NA,"2015-09-01",NA
"09538dbd5f016ad31cc715025991f980","notey","seed",NA,"2015-02-17",1600000
"3a7aadb18090bb2b2566e1b6fe57f01b","notice-technologies","angel",NA,"2010-04-01",NA
"9cdf523e30555a46321bd6f65924b202","nousco","venture",NA,"2014-01-21",940262
"0a3d071b5e11b30f6c729cb7cfb1d3c1","nova-lignum","venture",NA,"2014-04-29",NA
"604ea070b35a9948f49cd075b6311380","novabiotics","venture",NA,"2015-01-19",7569850
"bcd1daec57b90462544b61b44e09b54b","novacta-biosystems","venture",NA,"2008-01-16",6869075.4224
"bcd1daec57b90462544b61b44e09b54b","novacta-biosystems","venture",NA,"2009-07-07",21260581
"bcd1daec57b90462544b61b44e09b54b","novacta-biosystems","venture",NA,"2007-07-23",829000
"e769dd14f43f20826e1bc03b2267a7ee","novadigm-therapeutics","venture",NA,"2013-02-20",20588274
"e769dd14f43f20826e1bc03b2267a7ee","novadigm-therapeutics","venture","1","2013-10-03",1.4e+07
"25e614bbd9b6bb5ad4eff6089c9f204b","novadiol","debt_financing",NA,"2014-07-11",1095000
"0cc90450a8fd156b5750d4c0abb7da3b","novadip-biosciences","venture","A","2015-09-10",31390134
"039f1231b47c17a13918bb7b9a92195d","novalact","seed",NA,"2015-11-05",80000
"039f1231b47c17a13918bb7b9a92195d","novalact","seed",NA,"2015-11-16",314000
"039f1231b47c17a13918bb7b9a92195d","novalact","seed",NA,"2014-06-01",40000
"43afe4ce90c7b8a41c234652fa195b64","novalar-pharmaceuticals","venture","D","2007-11-02",3e+07
"43afe4ce90c7b8a41c234652fa195b64","novalar-pharmaceuticals","debt_financing",NA,"2010-07-16",1000999
"dc7f6c7e9b7e558091992b16de5be8c2","novalign-orthopaedics",NA,NA,NA,NA
"3921a1ab0755addc0d8011430b0fd688","novaliq","venture","e","2013-04-13",18142280
"da79d8458c6d67b492edfad3c699d5ae","novalyst-discovery",NA,NA,NA,NA
"6948842240cccff978d73855fd8e475c","novan","venture",NA,"2015-12-30",32840304
"6948842240cccff978d73855fd8e475c","novan","venture","1","2011-10-14",6e+06
"6948842240cccff978d73855fd8e475c","novan","venture",NA,"2011-01-18",3999992
"6948842240cccff978d73855fd8e475c","novan","venture",NA,"2013-02-28",1.1e+07
"6948842240cccff978d73855fd8e475c","novan","venture",NA,"2009-07-01",2e+06
"6948842240cccff978d73855fd8e475c","novan","debt_financing",NA,"2014-03-10",3500000
"6948842240cccff978d73855fd8e475c","novan","venture",NA,"2014-08-29",10325093
"6948842240cccff978d73855fd8e475c","novan","venture",NA,"2015-03-30",5e+07
"70e9297ec40a5679edcf5287d6577ca2","novartis",NA,NA,NA,NA
"2880ae9ff36232c516d6430e124c3f89","novashare-solutions","seed",NA,"2014-05-17",NA
"33fe808479a1c1e7fda995b4e2702a0d","novasom","debt_financing",NA,"2011-01-21",8077411
"33fe808479a1c1e7fda995b4e2702a0d","novasom","venture","1","2011-06-27",3.5e+07
"33fe808479a1c1e7fda995b4e2702a0d","novasom","debt_financing",NA,"2014-06-06",3e+06
"e51c4ed348d55f08edddc909d1884a3f","novast-laboratories","venture",NA,"2012-06-12",2e+07
"4d105bb536a9cf1a160ce71fd4162544","novasys","venture",NA,"2008-05-16",49500000
"21f22b182b55b14cebbb121a9dffe153","novatarg-therapeutics","grant",NA,"2015-09-29",3200000
"59b44603703100b1179c49c3da5ca0cd","novathera",NA,NA,NA,NA
"b51d7200b2c53e4f6ab12511f9cf08bf","novatris","venture",NA,"2001-01-01",1570886
"b63a0a8ca70a6585ecae270449faa08f","novavax-ab","venture",NA,"2008-06-27",5020000
"0a7e8e889d765641f76d1f4b468e31a6","novaweb",NA,NA,NA,NA
"493fd93b8872a9c5ebe76bd92747ba9d","novawind",NA,NA,NA,NA
"dcb74f1ce63feb085e3e591ab1b9e6b2","novawise","seed",NA,"2013-06-12",48318
"895bff53facb88eb372f37de19e80c20","novel-therapeutic-technologies","private_equity",NA,"2011-12-19",7.5e+07
"8a565b39e7acb26ac030bf48c159f669","novelix-pharmaceuticals","venture",NA,"2009-10-23",253103
"c795cfe0e72570a53b462185d45ca29c","novelmed","grant",NA,"2013-09-11",1430000
"0fe0bc41a948e605bd77f4aa1d809cc4","novelos-therapeutics","venture",NA,"2011-04-11",5100000
"0fe0bc41a948e605bd77f4aa1d809cc4","novelos-therapeutics","venture",NA,"2009-09-09",3500000
"0fe0bc41a948e605bd77f4aa1d809cc4","novelos-therapeutics","venture","1","2009-10-25",32250000
"0fe0bc41a948e605bd77f4aa1d809cc4","novelos-therapeutics","venture",NA,"2014-02-07",4e+06
"0fe0bc41a948e605bd77f4aa1d809cc4","novelos-therapeutics","venture",NA,"2009-11-19",9e+06
"9566b3d97f94b6963a0d1225dc1affd8","novelrank",NA,NA,NA,NA
"4696326e182eec15d0f753ddd4a3b8a6","noven",NA,NA,NA,NA
"b4369927e134f48348914b607dffb84b","novertur",NA,NA,NA,NA
"eda89f0d8a2633e12eb6cb3cc24009ad","novexel",NA,NA,NA,NA
"6640a29b63e90810e7db7a9658448235","novim",NA,NA,NA,NA
"3dd7ddde139de8d7347095494c492651","novimmune","venture","C","2016-01-11",29800000
"3dd7ddde139de8d7347095494c492651","novimmune","grant",NA,"2012-10-15",7782600
"3dd7ddde139de8d7347095494c492651","novimmune","venture","B","2014-02-17",6.6e+07
"3dd7ddde139de8d7347095494c492651","novimmune","venture","a","2000-05-01",1.4e+07
"3dd7ddde139de8d7347095494c492651","novimmune","venture","b","2006-06-01",4.6e+07
"3dd7ddde139de8d7347095494c492651","novimmune","venture","c","2009-05-12",54800000
"3dd7ddde139de8d7347095494c492651","novimmune","venture","d","2010-12-17",22413980
"22563b384e5fa75446192c7156166657","novira-therapeutics","seed",NA,"2011-07-26",2500000
"22563b384e5fa75446192c7156166657","novira-therapeutics","venture","1","2014-02-11",2995233
"22563b384e5fa75446192c7156166657","novira-therapeutics","venture","1","2013-03-24",2.5e+07
"22563b384e5fa75446192c7156166657","novira-therapeutics","debt_financing",NA,"2014-12-24",9e+06
"f4514e501eccb7f2140bd07ea79162ad","novita-pharmaceuticals","venture",NA,"2011-01-01",2e+06
"b3f3032ff5161339a10eb5c624d70a51","novita-therapeutics","seed",NA,"2011-07-29",750000
"b3f3032ff5161339a10eb5c624d70a51","novita-therapeutics","angel",NA,"2010-01-15",NA
"b3f3032ff5161339a10eb5c624d70a51","novita-therapeutics","venture",NA,"2013-10-21",3155000
"b3f3032ff5161339a10eb5c624d70a51","novita-therapeutics","venture",NA,"2009-11-17",250000
"b3f3032ff5161339a10eb5c624d70a51","novita-therapeutics","venture",NA,"2010-06-10",590000
"7b15d6a307a8a937c09c560fd0886b1e","novo-nordisk",NA,NA,NA,NA
"a9112e899651284516602c1dbec8b187","novocor-medical-systems","venture","a","2013-08-30",961000
"9eaf8f724c519b4f514d70e2dc3f6f3a","novodynamics","venture",NA,"2003-01-01",NA
"011f77054b13bcbcc262be2d7393a93c","novogen","private_equity",NA,"2013-07-03",4530000
"66768597da1d0562641497eaaa68586f","novopedics","venture",NA,"2013-04-19",5e+05
"3e69212fdb1ffc6e183eb00af68edc1e","novopyxis","venture",NA,"2014-07-22",343000
"178540d3902aed5898b73183d927834d","novoron-bioscience","grant",NA,"2015-12-22",680000
"bc7cd32ddc71dbe1279c7de4ec95e8b7","novosco",NA,NA,NA,NA
"82e3a06d6ea82df19c6e1b58f3e405f1","novospec",NA,NA,NA,NA
"5af7e2c22d20fdec7b02f50368b670a8","novowave-ltd",NA,NA,NA,NA
"d4a0bf9b1d8024b8da7ba7511c5e710a","novozymes",NA,NA,NA,NA
"ca875ed72dc6697c00c2e61b23687d4e","novus","undisclosed",NA,"2013-06-10",NA
"4d92964e3bc6e4d44526b8a8cf3a92fa","novx","venture","C","2008-05-02",7800000
"613d32c6ab3c75f6943b06ccc9713567","now-in-store","seed",NA,"2013-04-15",49342
"e90071479ffa629c09d16df9fae1dc21","nowdiscover",NA,NA,NA,NA
"00f6489cbe55df46f7e12628f6f67ae0","nowledgedata","venture","a","2012-12-01",1e+06
"88d73c1cdce9c1efb4f0e6ae6d8bd790","noxxon-pharma","venture","C","2007-05-03",50287453.9598
"88d73c1cdce9c1efb4f0e6ae6d8bd790","noxxon-pharma","venture","d","2010-05-27",40441500
"88d73c1cdce9c1efb4f0e6ae6d8bd790","noxxon-pharma","venture","d","2010-10-13",2791600
"f9c1348839f0b71f7eb3897f38297f8c","npario","venture",NA,"2011-05-06",5e+06
"f9b9f135ed9647f640de64d382c8c08f","npm-pharma",NA,NA,NA,NA
